v,w,x,y,z,class
0.9024687377726375,2.838917916252701,3.907882329540624,4.030261963702636,4.610049989977259,B
6.2795038538497705,5.820269190203424,1.5594094109342187,4.7556153447510106,4.826264253658945,D
5.766496766737423,4.519051093914494,3.326341933293853,5.951787358129057,4.8768798140959655,A
2.859261142222848,4.033776397035799,4.338349609236688,5.740168747374454,8.323030887445379,B
6.525014708356556,4.552033498353788,2.4261049779919714,4.243470472415337,4.541246501460736,D
4.282264893776727,4.9629899222091005,7.487205985005779,4.015916683427555,7.143184852839584,B
6.221681100797156,5.96122241135758,3.925281498674903,5.651192276191082,4.18657611699105,D
6.485695953022805,7.157362826449076,2.6683567915458535,4.631970339112453,6.068155412606198,D
5.304093876410885,9.220302461179115,4.35471969152496,6.673806105109481,5.619768273984354,C
5.911813573575788,4.405356473053872,2.426994504666059,6.171680453291113,5.76790088615559,A
6.031038320596686,7.7179768527347985,2.4421188123162834,4.883056969976535,5.862785697883474,D
5.9809192465558105,7.592263147863484,6.35686243323542,2.1136557100051547,3.7245132364322133,C
5.310458762345202,9.628095582315394,3.4951245904312906,6.122561355060318,5.955964678674335,D
2.293933363759926,3.861202956563235,5.1243816205288315,4.250634454148071,5.489259921306318,B
2.917543978734053,4.727371126148593,5.951398255589657,4.292105626425961,4.885603949691216,B
5.516033533986917,4.325595220285079,3.1152229532688036,7.008460628308168,6.172502554106849,A
6.9744340970460375,5.9678019014487385,2.889348352801532,5.062402813745916,4.440145331524492,A
7.001461663848494,7.815597714753637,4.28082740802646,5.765303733167117,4.4851147135338945,D
2.473093003738591,1.1584850674240874,4.185695993259728,4.441453533532396,6.771724157116298,B
6.656125397569628,6.9031621961268,3.7783287609221268,6.60438451858054,1.6708478682783428,D
3.9401396403143556,2.9714786977275405,4.135436344778481,6.979817435863607,6.309003907762348,A
6.495627069278335,4.705971332182507,0.5896043188163231,4.624069271903947,3.4154526070150437,A
7.165175521350303,7.369283815638433,6.019169898979329,7.250847970281592,9.058661573627216,B
3.503622548476681,5.4360124849458185,4.266612450231525,4.985654272144789,5.860268354229675,B
2.5712066027729756,1.8981574015766123,1.983599450789443,7.057516742455413,6.467794521500685,A
6.093724796376421,5.445174378379028,5.18205428484651,6.766829349173882,4.807579613378664,A
2.382646081040734,1.341960400556947,3.6350082776505865,8.251625190902265,6.809827268828666,A
2.531144513077274,4.330280486915164,4.561387200646415,5.129946935203628,6.326507476038881,B
7.384005890726671,4.452571717419904,0.371224455109044,6.95370853288706,4.725608298446317,D
1.7069263473855907,3.255362941082172,3.885600442086742,5.11402704303932,6.030846319423214,B
