v,w,x,y,z,class
1.9776309851491138,5.143138408677752,6.484980913469052,5.543952060887382,5.001378138915464,E
6.656944180031074,8.360519329447225,5.366556664625891,4.683788919467865,5.9502602645278335,D
2.2814501236512403,4.6281086584589275,6.347576912331942,5.93188136719622,5.9583154199226325,E
3.603643407605338,4.080584670289336,7.270640463515189,5.988715211909183,6.189742197207585,C
4.377045145199805,4.588574286546552,3.455338591058873,4.269111413461598,4.380050187384562,B
1.5291329957648414,5.349153861916568,6.731213433336703,5.356790277571129,4.755233479155147,E
4.253710257535722,4.268507188258718,4.8829863276902055,4.3936125694032455,6.758329503632397,D
8.305150709449746,3.581474818950149,6.721764878310691,7.118624651570448,8.520214526595028,D
1.6293950864730338,5.348716816326866,6.473665586755135,6.018123892544911,5.4567310939330795,E
3.539928898471415,3.6986026782308468,5.122011500695831,2.8160432740984334,5.146249819519901,B
3.8633122532667126,3.8726035864322053,4.773403618805518,3.537769618390098,5.1565172512757105,B
5.170428504831298,1.8882766470523742,7.661825784767054,1.452555465029751,3.4626251529591983,A
5.627105123249268,4.219950107169172,6.992438749185693,2.161336577772521,3.187007215965293,A
4.062027533685519,3.538467160205259,6.069901333743619,4.260705405575141,3.9903498119573975,B
2.3610445661419353,6.618456178235609,6.154445842992066,5.335103209616168,5.410121768612816,C
1.7138554950272296,5.294942460262653,6.93565658093757,5.150207638961726,5.718257908533616,E
1.774414132101359,5.892009739247431,7.775359016677546,5.426635517449375,5.162038783593473,E
2.8157694194457332,5.136713854211757,6.853429720025293,5.55467027898278,5.5917854817068315,E
4.893708277930081,4.378501440346217,6.4788190529650365,4.4299057751009645,4.838040295457273,B
2.346895403270495,5.825774933650031,7.02157580684402,5.746133713396818,5.554728401316182,E
2.3019040268586,4.974946688358313,7.019348386024849,5.252588325600138,6.4229183954418145,E
4.874483423950459,0.4977540783290948,6.757850150389951,1.8908905475852804,3.2885427565713585,A
4.151445679334896,6.582720154729011,4.305869674595958,3.061427611994601,4.525195181355267,C
7.503471113930598,4.306370495790123,6.671732267180191,2.04129148141262,2.194221141492049,A
7.913329260840511,1.9852879580316674,7.037130537614788,7.748703002781337,5.231299621908776,D
4.175945511643493,4.603287806043355,4.695181407693692,2.876210597374012,6.215737739716537,C
3.6308071796900716,4.160018628715048,8.167061269426735,4.071698875240474,2.015619075052207,A
2.740205806124272,4.906880813842076,4.770427432870625,6.443613301192695,6.2183490046020164,C
6.237852567717839,8.625042083578009,3.490137893259679,6.756097006430744,6.629745859422359,D
4.440600203025475,5.528666318662908,3.606355251523282,4.309500456893448,7.323951596417501,C
4.388958905018861,4.476381485666635,6.136378936952449,6.5485396231684625,7.447035748008025,D
5.596400796534521,4.505487747332918,1.818096516488687,8.184474066915577,5.165696735113082,D
4.2681220694570365,5.920950003436057,5.724370849069529,2.714709139099636,5.346231438022279,B
6.419963229931961,8.856523750937631,6.411657586036073,6.879299711649604,4.603303421003379,D
3.5472505893919557,7.718577872170509,4.452829306535676,8.288800496728667,4.98481668798934,D
1.9449198693877086,5.090366772771263,7.188131205257603,4.435333335797942,6.244463521837587,E
5.5764707353222915,7.48751906940093,5.797062361217646,4.889914818559712,4.670197543748315,D
1.6000543796976725,5.167049825590782,6.073142262301131,4.763941123742548,5.790439420392359,E
6.070689653512737,2.5996570950449183,5.835387926821753,1.2912085051688393,2.595185374468016,A
6.1293801244768495,4.254262164092578,8.439430821947807,2.3848642725067726,2.630983060250803,A
