v,w,x,y,z,class
2.7220738148392623,9.861698322091184,4.194218586285715,7.872501162192519,7.215454697682003,B
8.342065661279866,7.9612622477687545,4.283272315270803,6.467160842901799,6.2789153435962755,C
1.9890528446230569,3.2041641114982315,6.577094454613976,7.173629797856226,4.678709274304003,D
6.849789549513479,8.647651519138496,4.68872668827254,8.74941322999715,2.9814337497704155,B
4.466776098586508,2.0257441075741878,4.04936747308534,5.117838667918236,8.786679838593805,E
5.720517875647258,3.930212045175482,7.1918840468206895,2.477879225876059,3.333802247606101,A
8.400284934438709,1.8763536004139587,5.797543149415475,4.2686682056938094,5.021467712401623,D
5.283358376744401,8.271604139996274,2.151885452624337,7.525349741671262,4.618725509037296,C
7.528253241598224,6.670898938976362,3.8305570090121304,6.049379106074788,4.520013825516146,C
2.015542805351305,9.718546274353823,4.818583488774407,8.551302476726516,7.707208958558464,B
5.565162178842865,7.838645051636007,4.023293173426181,8.524777556770225,8.46300415082311,C
5.439362580937375,5.608575607436957,6.606728170022837,3.948676414807653,1.5240841250641752,A
5.090313919645022,2.490752444773674,4.8327480959694915,5.2070906673590285,9.19436853010941,E
5.86628777005762,3.981460902463746,6.79216352942474,2.6131918309663935,3.4556126349434444,A
5.356710464066383,6.747191058757977,7.70572434125979,2.345780045096352,5.634792980498367,A
2.088322202993469,6.805352612014515,0.7755614283638756,5.252405706218825,4.7049308108667045,D
1.7232686972371098,3.575687349250711,4.563333140841203,4.787854058944612,4.735614923253754,E
4.653636960094449,6.637058835083529,1.7219546129963677,6.405132110971198,5.093247869330813,C
2.05846645045455,2.205035414845944,5.667751149246821,3.5042412264609206,7.195516413275573,D
3.194677619750835,9.738841664276828,4.93403560677115,9.051396128106976,7.570816528858332,B
1.4694228832151666,9.889953991149309,4.613085125941344,4.48280741585954,4.736249708548204,E
2.2156128637442167,9.988064695522715,5.253627092326045,8.574608131383357,7.072843383121539,B
7.647781981187064,7.070463443756301,2.6637880919252512,5.484859138032532,5.593323229890668,C
3.18102710565517,9.36352060932516,6.0326503469973565,9.406134741485493,6.3637077820927,B
8.481795142159326,0.7556775472441501,3.7401706180505823,6.975167127647039,2.848328135033684,C
1.8509681710688461,9.180212631775813,4.665178686218725,3.788176363652912,4.983700462439463,E
4.611035547028414,4.161937843517031,4.391926224569933,7.643899737453021,5.588095951696161,C
6.443578700290676,3.4492248474308482,7.743414006955012,3.0997561494078427,5.5824323626049335,A
6.953780553619302,5.066785224011955,2.136609278184528,6.2106699163957355,4.923264379975225,C
2.636857407940502,1.6463006442580834,5.022878923480753,8.616809738459809,7.607837494789107,B
6.48904060315718,4.452614038714395,1.4850569018101352,6.6976841438000525,3.191713294331785,A
3.17421356778388,6.899466684133474,3.748143953839124,7.974338063055848,6.563125676027978,B
4.082781240497731,6.5218675127774155,3.805612670649061,6.016415507944539,9.011785787099363,E
7.839397144554942,9.95610017992915,4.563146664508375,8.459725302371762,3.6786507709124585,B
4.814325177320196,0.4634470356858129,3.7857879295155756,4.69844454014675,8.221061416721977,E
2.0254056022908156,8.787268692591372,4.618286309826253,4.7997443566623605,4.284780721378231,E
6.832098262736929,8.171555045566413,2.64783248120404,6.654897525882923,6.131167681606092,C
5.450571480086589,1.6718869182429164,7.913099246686169,4.733080136032128,8.1367127705061,D
6.4806521302095375,8.84002954179453,7.188794218804388,2.256066883754038,4.26420324204191,A
5.62975951679794,7.86730820813986,4.203394444552604,5.181086717184839,5.423485161978841,C
6.114218668290093,8.495608961212307,6.9567845941574005,6.751783062289548,3.214521363040448,A
6.54517527156089,7.496495102160624,5.742832986903364,8.379637200746187,3.177922645591182,B
3.6540604452970133,3.5327532970155704,8.037188761627641,1.6079173402549434,6.23969592366202,D
7.379434453182018,8.791642285439941,4.085438724257596,2.934593085106717,2.863707450506974,A
1.6237178588403482,2.3702090504876585,4.59805057621879,4.80507103634865,4.603092473137762,E
5.339929820021906,5.843685239775697,3.879085328051419,4.917839535805451,7.940034576377252,E
4.216044662939342,8.120651565604666,2.9068482444080717,4.392917887791248,8.773908193463015,E
5.019827063375907,4.456186926848195,1.3506713380866335,5.622074921681005,6.635368167573031,C
7.545565835992496,3.1234504788645623,4.048230400760385,8.635228437932572,3.176885780303386,B
2.5353186568137245,6.640948386840859,4.6993958039629184,9.105723274546737,7.559376773256268,B
5.249505035666972,3.0282757736586077,2.3345523892605744,5.481834464061219,6.65715996001067,C
4.753931277280897,0.3943791191235555,4.326917737911996,4.244676053792312,8.266269821794829,E
5.149703806083336,2.6044046619467087,4.357113690663088,4.829052847747456,9.13679789139641,E
5.51984024329688,7.5468404139875265,2.4539122608526336,6.379138934855407,0.7583096347190024,D
0.46492321250081226,6.592260338574838,7.178602495662126,7.057346117098741,3.599544883335449,D
4.43759426815681,3.7962435308471556,3.5255592594747274,2.0636584464544683,9.237866462413422,D
7.224527384457588,5.211837438352916,4.155653732509837,9.040701826811587,3.425093185051893,B
7.885602741433643,1.47934709541008,4.388755042251511,8.095978594428708,4.058834400537223,B
8.052873602344249,2.3464012862822847,4.410219099559729,6.128053397386369,4.88155194100101,C
4.432478241780155,4.244875501307478,5.194677748364899,4.5754534826218425,8.094898864924122,D
6.3624211528934875,2.004186349332213,4.254298840734091,6.752920947844361,4.519423219789051,C
6.252765336718551,5.762788556955897,3.7194296598452166,5.931311076525406,4.783266413715424,A
1.6280535139413574,6.594710091030556,4.010891874915874,5.0745788283191375,4.728637797888476,E
5.295959280339273,9.79944638031935,1.7168069138454412,7.836261024053662,3.9563247368833645,C
0.9332149585260643,9.478124195748816,7.276483011696179,8.016687357942667,2.6515764121119183,D
7.650853556941575,2.333501972086375,4.2250128090820755,8.613281902132668,2.9582786003505523,B
6.144362594636354,5.51365922449203,6.991109685136867,3.4525823307081343,4.909060663521797,A
1.3822367104344382,8.546909666967869,4.980505917727884,3.9061681859533426,4.936228336115439,E
7.078344025446701,7.846916917886508,2.425486729469001,7.090903433583855,4.252975837142746,C
1.6453657542587767,4.51325494980464,4.947128455105561,7.809637481714396,8.364811335185337,B
6.064546726161725,7.220099522449091,7.104630890148167,2.749659231448188,2.0710927069966703,A
5.787020411026475,9.401602138080264,4.3582826463099495,5.432357917594016,8.10566099032061,E
0.8698253832379308,3.084083633327837,3.4162277918945776,3.9183106562590173,3.792007388499737,E
4.332997309551319,7.996832841023862,3.657915245823138,3.935895699261673,8.74277134634212,E
4.09211788455523,3.961812647985426,5.3952914718641285,0.846916492373893,0.403688552337222,D
1.6766961521939248,0.7448706663506299,4.5732574242611825,0.9195662800991977,3.9973757943730717,D
7.727265295301537,3.890844149478147,4.5748423946346195,8.864027463723383,3.7971604423982157,B
5.584859235247273,2.1314216758047118,7.814383952605559,0.619286533035404,3.648625435575706,A
5.245635395972536,9.760111309978317,4.127727034241638,5.4488608484257925,8.588646888747949,E
7.688744840865233,7.204494234683201,4.246970550656826,9.119529151533502,3.6581067903885938,B
5.025355180407416,9.146580268055795,1.5555572960834811,6.789002142980773,2.6725328569950553,D
3.354501994517478,9.156474400576807,3.8687584311588235,4.4054223769305505,8.6930513155843,E
1.9533894284655355,8.116664334864916,5.389641787591871,6.117655273291367,4.405536943464245,E
3.738348987492147,0.8628932213767619,2.8286264020723344,7.237609069760877,5.605425298293149,C
5.688453778677944,0.3778667323575765,7.072708287091281,2.08698248249347,4.741734876529642,A
6.670344773298416,7.4864656872417505,5.197015048663645,4.140744174660787,2.9613995432589086,A
2.1126399572742325,5.494612203838589,3.4263334425265795,7.728716724082703,2.1800595695506506,D
5.293810392445894,5.703391302154701,6.314052600815377,4.957397204491834,4.322859523129224,D
5.5110529116322855,6.894820049130081,8.068126667097461,2.5103851312542504,0.19122018482842051,D
4.69809179280611,0.13881006015994396,1.7773734148387574,6.866300491315622,7.1014796237415485,C
2.013990727022029,8.689401294969828,2.9272553019441276,3.4902925331195354,4.714287281756873,E
5.505349348593656,6.334496325281784,2.0583922995463784,6.667081137038334,5.229882395965153,C
7.931867294040829,10.0,4.895998304828327,7.97635094290818,2.95626157066438,B
6.7127952263180575,4.717644802607156,1.6665109487747953,7.257953715306788,3.585476330068874,C
4.385607533557454,4.018969436054614,3.6999179536065867,5.352226688430568,7.947083302782219,E
5.871782430806942,9.625880153402413,4.588512041011918,6.613983983189511,3.869542690144267,C
1.706428105816682,5.264884211555337,5.746090271961613,8.277900872322162,7.095428402050949,B
3.1383795668180245,1.0034657412352432,4.289086052576003,8.656813655288435,8.129029798645078,B
4.810342501728617,8.842491485124446,3.9932029416434895,3.675606616052047,8.916278365173953,E
1.3860048528241347,8.69649690089391,4.3247671160978784,4.493625564152294,5.151950870402123,E
6.045341229023176,5.437881417197041,1.1947573418655044,7.800599060175546,5.875983083785876,C
7.010624341950872,7.614249393187041,3.074664249010526,5.870385542321576,5.184606787865001,C
6.313527112934552,1.5000400437247223,3.3688388313168374,8.160225565051032,6.5690295005223405,C
5.8623798642694895,8.118831360874879,6.344710118337063,6.284987098540924,2.168335171238604,A
2.906844705919942,8.809206224515199,2.2908138387836123,2.112106748219483,7.073872666179005,D
7.34277010029851,2.2870814790743705,5.245687256535319,9.5391623478995,3.1552091374835207,B
6.903610322450434,5.204225101419289,6.162909251970027,6.99032656716861,5.340544783249176,A
1.6085719956001094,2.2612323830915058,4.727772143162797,4.130662231222007,4.964097044597558,E
5.9006905438436545,1.1626331865151533,7.5262832624660945,9.119302124943259,1.586760396359531,A
