v,w,x,y,z,class
6.846691054004797,7.233179977436432,5.407608797529082,6.313079773268736,9.37145459142126,E
4.8440373053290475,6.308981514808412,2.548356529959695,1.8004672800370751,3.314881907762886,A
8.0114595752447,2.643343105298397,9.557180645250313,0.2197785843570843,3.0728853835321135,D
1.0463786935380757,2.692608220462154,5.282520670793123,4.418631364124954,5.911181197148054,B
7.642332555358008,3.8277452221461323,7.446111365338037,2.349591585172586,2.187251094134809,D
7.421226021429328,2.1445378671364574,8.112275525314118,2.3134539320287106,3.8276725401258505,D
4.327199930416392,6.376316019524449,3.1227199515231465,9.027407468320344,0.38222552732481674,C
7.100294067234613,8.478337187513354,4.199096125713863,6.49011623303704,8.53289701577672,E
6.89745131428931,4.717446643330751,7.8114079227285975,2.467938090510761,2.845264472695228,D
0.7984663381767545,1.465742218502998,6.8072905500030965,4.308566411795129,6.99268397290916,B
7.999555891806152,7.303594262549259,4.527929728962185,4.9204274465985955,7.749519664920417,E
3.043871681482668,6.3812273986775985,3.8023324797081726,7.674280776757238,0.0,C
8.333868290712124,7.2528297266747375,4.4700046747895215,6.906757738971205,9.191239668537536,E
5.352420052199591,6.250702476328451,1.7222587281739585,3.8073922131633875,2.277659754294931,A
5.903366450289131,6.773409363559352,0.5524741873801906,2.2819355433251376,2.487286905844042,A
0.9950737689729481,2.231086013683386,5.656580072213344,3.635441604417162,5.573415367692338,B
8.093392949086532,9.221550011356081,5.01995815411362,7.207605838088668,10.0,E
4.666490066539716,5.61655466450954,3.6894230079691828,8.223381351031685,2.2805887999852597,C
0.8106223456030115,0.7764431048793377,5.507156730182066,2.577687136986494,5.9158751096681605,B
5.3999398797385,5.2423844422854415,2.6620029831608143,8.440657339078825,1.5359248853383844,C
3.2449893643412686,0.6785592824671283,5.511568327967533,4.228669911184576,5.94151648822659,B
4.732319068148174,5.056220370059333,3.6131140794044954,5.466711550997313,2.349743456889014,A
6.597100615325057,4.189425970702602,6.233247723800996,1.087337029936596,1.4254076910305997,D
4.584496173962604,6.431137300021527,4.64440153199695,10.0,2.5781713476486905,C
8.291286157807876,3.7271814071367486,9.386045415367725,1.5768365899521233,3.894730688666965,D
8.168349566921139,3.262715600245897,5.853838153015445,0.6873046607903683,2.1421016742105397,D
1.9795194623592027,2.430826387570125,4.293294445083015,1.932933523818492,5.133611324203777,B
5.320045650302994,5.873286553536898,1.933186683942182,8.860544931561886,1.7849743441745,C
5.491819695088323,4.138900832380457,9.335467299493194,1.1839348676024715,2.700366576383883,D
2.9857854253607097,3.7120943338619785,5.192706206692433,3.121254998837842,6.671243702188024,B
4.534393181133464,6.600891502596669,3.8705468164274874,8.89829206547567,0.8569603374772408,C
3.1314905402161046,6.360424542840022,6.0900515288378605,9.254365341555253,2.417887433709118,C
6.313872613253028,2.819857911840624,7.144998365670296,1.7662159013112038,3.4338773596396006,D
4.631207824731686,5.422861596548781,1.5181895685873608,2.573915474186882,3.5249028421999054,A
0.33436872445498445,1.9138816416817575,5.617092710776471,3.0869507077554,4.88267138106471,B
7.667958718731644,3.867883429769816,6.434176378396021,2.2410297132599086,4.140651871798983,D
5.986779635930724,3.192653015713972,6.968735642603452,2.119387789021508,4.110536499585622,D
6.692475943103021,6.024371463642999,2.2280615662024275,3.1985563153714245,2.459953925732428,A
5.051494583563469,5.811993514732393,2.111491524478809,3.8689561367919403,3.299918366370925,A
1.591065640287367,0.7872587596021812,4.759797780180351,3.7461725337218144,6.798446467332429,B
3.9689863588994765,4.899839898280925,4.490513094577146,7.493529852891962,2.6747667896639684,C
7.5935546004803935,3.506245493113325,8.971558798703837,1.9218810224344325,2.861356317246957,D
7.233272811793227,3.249270296863346,5.6294761904894965,2.757116601511006,3.71989330845756,D
1.8701244024893717,1.5918529586783343,5.871255199899085,4.661533639136463,5.117586335246497,B
6.168506580566254,5.99205325926024,2.9626832971839914,8.516163920627479,1.6744655056446027,C
7.898574046924052,7.318988706509007,4.681932809977274,5.437660902921621,9.507227725363848,E
1.3838056676771258,1.7246323770928562,5.454429501518714,3.85960209208672,7.347968930599351,B
7.745809034352625,7.473854844478174,5.708617208833122,6.132507253052006,9.564827028349658,E
9.123402654056866,6.9202654152597365,3.755535277202259,6.298832932141171,8.85291304845847,E
5.474122975097804,4.256890274439984,2.7845673055379043,4.230007501436273,2.455847631840769,A
4.670647484263782,5.709356695607458,4.273325499332808,6.732715186578304,1.5167014310929892,C
10.0,7.2144463709405455,5.270326613190991,5.7100218998606636,9.31305934105964,E
7.66216020269567,5.006693891068538,6.672707526987345,1.0230978771043482,2.2431185966480633,D
8.235301207845136,7.762238434749907,5.309723497724395,6.397438258498628,9.064098793269794,E
3.571546917183734,5.408081639334357,2.936985846840165,2.886582624973178,2.757115172726161,A
8.201152987620583,7.272663537451412,4.362148232453034,7.210531836377016,9.056102154955482,E
6.004406183826919,3.637913541772686,8.673571737543208,1.5694923298861259,4.366954516175295,D
4.976622345232927,5.791694478464686,3.2981193914951996,8.049779815963632,2.8187550951330933,C
4.459788177483015,6.04319492565547,4.32461184573581,9.899263722233385,2.5905800439075763,C
4.331319206574278,4.543412573801768,2.644191203423727,3.125681365219579,2.7884501479182084,A
4.52304746427569,7.437151446889564,0.42005432855657254,3.740541456049865,1.9845913509741009,A
5.630479951063752,6.666871624844931,4.9980093524316995,7.962405078507782,1.0851324340278108,C
5.208040768603687,6.55285033993749,1.9981534981459905,2.660615611626757,3.126972406239353,A
5.684675832124596,5.437991979486592,6.071957213125932,7.236436894078205,2.363933663863333,C
